ocean,name,date,time,rating,lat,long,wind_speed,pressure
AL101976,               EMMY,19760830,0, HU,35,54.5,90,-999
AL101976,               EMMY,19760830,600, HU,35,53.3,90,-999
AL101976,               EMMY,19760830,1200, HU,34.9,52,90,975
AL101976,               EMMY,19760830,1800, HU,34.9,50.5,90,-999
AL101976,               EMMY,19760831,0, HU,34.9,48.7,90,-999
AL101976,               EMMY,19760831,600, HU,34.9,46.8,90,-999
AL101976,               EMMY,19760831,1200, HU,35.1,44.9,85,977
AL101976,               EMMY,19760831,1800, HU,35.2,42.8,85,-999
AL101976,               EMMY,19760901,0, HU,35.5,40.5,85,-999
AL101976,               EMMY,19760901,600, HU,35.4,38.5,85,-999
AL101976,               EMMY,19760901,1200, HU,35.1,36.6,80,975
AL101976,               EMMY,19760901,1800, HU,34.8,34.8,80,-999
AL101976,               EMMY,19760902,0, HU,34,33.2,80,-999
AL101976,               EMMY,19760902,600, HU,33.6,32,80,-999
AL101976,               EMMY,19760902,1200, HU,33.6,30.5,80,-999
AL101976,               EMMY,19760902,1800, HU,34.2,29.4,80,-999
AL101976,               EMMY,19760903,0, HU,35.2,28.7,75,980
AL101976,               EMMY,19760903,600, HU,36.2,28.3,75,-999
AL101976,               EMMY,19760903,1200, HU,37.2,28,75,-999
AL101976,               EMMY,19760903,1800, HU,38,27.2,70,984
AL101976,               EMMY,19760904,0, HU,38.8,26.8,65,988
AL101976,               EMMY,19760904,600, HU,39.6,25.8,65,994
AL101976,               EMMY,19760904,1200, EX,40.5,25,50,998
AL101976,               EMMY,19760904,1800, EX,41,24,30,1002
AL111976,            FRACES,19760827,1200, TD,12.5,37.5,25,1009
AL111976,            FRACES,19760827,1800, TD,13,39,25,-999
AL111976,            FRACES,19760828,0, TD,13.5,40.5,25,-999
AL111976,            FRACES,19760828,600, TD,13.8,42.1,25,-999
AL111976,            FRACES,19760828,1200, TD,14.3,43.7,30,-999
AL111976,            FRACES,19760828,1800, TS,14.7,45.3,50,1002
AL111976,            FRACES,19760829,0, TS,15.4,46.8,50,-999
AL111976,            FRACES,19760829,600, TS,16.1,48.4,50,-999
AL111976,            FRACES,19760829,1200, TS,16.6,49.6,50,998
AL111976,            FRACES,19760829,1800, TS,17.5,50.5,60,994
AL111976,            FRACES,19760830,0, HU,18.3,51.6,65,991
AL111976,            FRACES,19760830,600, HU,18.9,52.3,65,-999
AL111976,            FRACES,19760830,1200, HU,19.4,53.3,65,-999
AL111976,            FRACES,19760830,1800, HU,20.2,54.2,65,987
AL111976,            FRACES,19760831,0, HU,21,54.9,65,980
AL111976,            FRACES,19760831,600, HU,22,55.1,65,-999
AL111976,            FRACES,19760831,1200, HU,23.1,55.2,75,975
AL111976,            FRACES,19760831,1800, HU,24.2,55.2,75,-999
AL111976,            FRACES,19760901,0, HU,25.3,54.9,90,968
AL111976,            FRACES,19760901,600, HU,26.3,54.3,100,963
AL111976,            FRACES,19760901,1200, HU,27.2,53.7,95,966
AL111976,            FRACES,19760901,1800, HU,27.8,52.6,95,-999
AL111976,            FRACES,19760902,0, HU,28.2,51.3,95,-999
AL111976,            FRACES,19760902,600, HU,28.2,50.1,95,-999
AL111976,            FRACES,19760902,1200, HU,28.3,48.7,95,-999
AL111976,            FRACES,19760902,1800, HU,28.5,47.1,85,-999
AL111976,            FRACES,19760903,0, HU,28.9,45.1,75,-999
AL111976,            FRACES,19760903,600, HU,29,42.9,65,-999
AL111976,            FRACES,19760903,1200, HU,29.7,40.8,65,-999
AL111976,            FRACES,19760903,1800, HU,30.6,39,65,-999
AL111976,            FRACES,19760904,0, HU,32,37.2,65,992
AL111976,            FRACES,19760904,600, HU,33.4,35.6,65,-999
AL111976,            FRACES,19760904,1200, EX,34.9,34.1,55,992
AL111976,            FRACES,19760904,1800, EX,36.4,32.5,55,-999
AL111976,            FRACES,19760905,0, EX,37.8,30.8,55,-999
AL111976,            FRACES,19760905,600, EX,39.4,29.3,55,-999
AL111976,            FRACES,19760905,1200, EX,41,28,55,-999
AL111976,            FRACES,19760905,1800, EX,42.1,27.2,55,-999
AL111976,            FRACES,19760906,0, EX,43.5,27.1,55,-999
AL111976,            FRACES,19760906,600, EX,42.8,28.6,55,-999
AL111976,            FRACES,19760906,1200, EX,42,28.2,55,-999
AL111976,            FRACES,19760906,1800, EX,41.9,27.6,45,998
AL111976,            FRACES,19760907,0, EX,41.8,27,45,-999
AL111976,            FRACES,19760907,600, EX,41.7,26.3,45,-999
AL111976,            FRACES,19760907,1200, EX,41.6,25.7,45,-999
AL121976,            UAMED,19760904,1200, TD,32,77,20,-999
AL121976,            UAMED,19760904,1800, TD,32.4,76.5,25,-999
AL121976,            UAMED,19760905,0, TD,32.8,76,25,-999
AL121976,            UAMED,19760905,600, TD,33.1,75.5,25,-999
AL121976,            UAMED,19760905,1200, TD,33.5,75,25,-999
AL121976,            UAMED,19760905,1800, TD,33.7,74.1,25,-999
AL121976,            UAMED,19760906,0, TD,34,73.3,25,-999
AL121976,            UAMED,19760906,600, TD,34.3,72.4,20,-999
AL121976,            UAMED,19760906,1200, TD,34.5,71.5,20,-999
AL131976,            UAMED,19760905,1200, TD,26.5,85,20,-999
AL131976,            UAMED,19760905,1800, TD,26.9,85.4,25,-999
AL131976,            UAMED,19760906,0, TD,27.3,85.8,25,-999
AL131976,            UAMED,19760906,600, TD,27.6,86.1,25,-999
AL131976,            UAMED,19760906,1200, TD,28,86.5,25,-999
AL131976,            UAMED,19760906,1800, TD,28,87.2,25,-999
AL131976,            UAMED,19760907,0, TD,28,87.8,25,-999
AL131976,            UAMED,19760907,600, TD,28,88.4,20,-999
AL131976,            UAMED,19760907,1200, TD,28,89,20,-999
AL141976,            UAMED,19760913,1200, SD,28,81.5,15,1017
AL141976,            UAMED,19760913,1800, SD,28.7,81.5,15,1016
AL141976,            UAMED,19760914,0, SD,29.5,81.5,20,1015
AL141976,            UAMED,19760914,600, SD,30.2,81.5,25,1014
AL141976,            UAMED,19760914,1200, SS,31,81.2,35,1013
AL141976,            UAMED,19760914,1800, SS,31.6,81,35,1012
AL141976,            UAMED,19760915,0, SS,32.2,80.8,40,1011
AL141976,            UAMED,19760915,600, SS,33,80.4,35,1011
AL141976,            UAMED,19760915,1200, SS,33.8,80,35,1011
AL141976,            UAMED,19760915,1800, SD,34.6,79.5,30,1012
AL141976,            UAMED,19760916,0, SD,35,79,30,1012
AL141976,            UAMED,19760916,600, SD,35.5,78.9,25,1012
AL141976,            UAMED,19760916,1200, SD,36,78.8,20,1013
AL141976,            UAMED,19760916,1800, SD,36.5,78.4,15,1013
AL141976,            UAMED,19760917,0, SD,37,78,15,1014
AL151976,            UAMED,19760920,1200, TD,13.5,28,20,-999
AL151976,            UAMED,19760920,1800, TD,14.1,29.2,25,-999
AL151976,            UAMED,19760921,0, TD,14.8,30.5,25,-999
AL151976,            UAMED,19760921,600, TD,15.4,31.7,30,-999
AL151976,            UAMED,19760921,1200, TD,16,33,30,-999
AL151976,            UAMED,19760921,1800, TD,16.7,34.3,30,-999
AL151976,            UAMED,19760922,0, TD,17.3,35.2,30,-999
AL151976,            UAMED,19760922,600, TD,17.9,36.4,30,-999
AL151976,            UAMED,19760922,1200, TD,18.5,37.5,30,-999
AL151976,            UAMED,19760922,1800, TD,19.2,39.4,30,-999
AL151976,            UAMED,19760923,0, TD,19.8,41.3,30,-999
AL151976,            UAMED,19760923,600, TD,20.4,43.2,30,-999
AL151976,            UAMED,19760923,1200, TD,21,45,30,-999
AL151976,            UAMED,19760923,1800, TD,21.1,45.3,30,-999
AL151976,            UAMED,19760924,0, TD,21.2,45.7,30,-999
AL151976,            UAMED,19760924,600, TD,21.3,46.1,30,-999
AL151976,            UAMED,19760924,1200, TD,21.5,46.5,30,-999
AL151976,            UAMED,19760924,1800, TD,21.6,46.6,30,-999
AL151976,            UAMED,19760925,0, TD,21.7,46.7,30,-999
AL151976,            UAMED,19760925,600, TD,21.8,46.8,30,-999
AL151976,            UAMED,19760925,1200, TD,22,47,30,-999
AL151976,            UAMED,19760925,1800, TD,22.7,46.7,30,-999
AL151976,            UAMED,19760926,0, TD,23.5,46.5,25,-999
AL151976,            UAMED,19760926,600, TD,24.2,46.2,25,-999
AL151976,            UAMED,19760926,1200, TD,25,46,25,-999
AL151976,            UAMED,19760926,1800, TD,25.5,45.5,25,-999
AL151976,            UAMED,19760927,0, TD,26,45,25,-999
AL151976,            UAMED,19760927,600, TD,26.5,44.5,20,-999
AL151976,            UAMED,19760927,1200, TD,27,44,20,-999
AL161976,            UAMED,19760922,1200, TD,25.5,91,20,-999
AL161976,            UAMED,19760922,1800, TD,25.8,90.8,25,-999
AL161976,            UAMED,19760923,0, TD,26.2,90.7,25,-999
AL161976,            UAMED,19760923,600, TD,26.6,90.6,25,-999
AL161976,            UAMED,19760923,1200, TD,27,90.5,25,-999
AL161976,            UAMED,19760923,1800, TD,27.6,90.2,25,-999
AL161976,            UAMED,19760924,0, TD,28.3,89.8,25,-999
AL161976,            UAMED,19760924,600, TD,28.9,89.4,25,-999
AL161976,            UAMED,19760924,1200, TD,29.5,89,20,-999
AL161976,            UAMED,19760924,1800, TD,31,88.5,-99,-999
AL171976,             GLORIA,19760926,1200, TD,23,58,20,1009
AL171976,             GLORIA,19760926,1800, TD,23.7,58.1,20,1007
AL171976,             GLORIA,19760927,0, TD,24.3,58.2,25,1005
AL171976,             GLORIA,19760927,600, TD,24.9,58.1,30,1001
AL171976,             GLORIA,19760927,1200, TS,25.7,58,35,997
AL171976,             GLORIA,19760927,1800, TS,26.3,58,45,994
AL171976,             GLORIA,19760928,0, TS,27,58,55,993
AL171976,             GLORIA,19760928,600, TS,27.5,58.2,60,992
AL171976,             GLORIA,19760928,1200, TS,27.8,58.6,60,992
AL171976,             GLORIA,19760928,1800, TS,28.2,59,60,991
AL171976,             GLORIA,19760929,0, TS,28.6,59.5,60,988
AL171976,             GLORIA,19760929,600, HU,29.1,59.8,65,984
AL171976,             GLORIA,19760929,1200, HU,29.7,60.2,65,979
AL171976,             GLORIA,19760929,1800, HU,30.2,60.3,70,973
AL171976,             GLORIA,19760930,0, HU,31.1,60.2,80,970
AL171976,             GLORIA,19760930,600, HU,32.2,59.8,85,971
AL171976,             GLORIA,19760930,1200, HU,33.1,58.8,90,977
AL171976,             GLORIA,19760930,1800, HU,34,57.5,90,981
AL171976,             GLORIA,19761001,0, HU,34.7,56.1,90,985
AL171976,             GLORIA,19761001,600, HU,35.3,54.8,85,988
AL171976,             GLORIA,19761001,1200, HU,35.7,53.7,80,990
AL171976,             GLORIA,19761001,1800, HU,36.1,52.6,75,992
AL171976,             GLORIA,19761002,0, HU,36.4,51.7,70,993
AL171976,             GLORIA,19761002,600, TS,36.6,50.8,60,994
AL171976,             GLORIA,19761002,1200, TS,36.8,49.9,60,995
AL171976,             GLORIA,19761002,1800, TS,36.9,49,55,996
AL171976,             GLORIA,19761003,0, TS,36.8,48.3,50,997
AL171976,             GLORIA,19761003,600, TS,36.4,47.6,45,998
AL171976,             GLORIA,19761003,1200, TS,36.2,46.9,40,999
AL171976,             GLORIA,19761003,1800, TS,35.8,45.8,40,1001
AL171976,             GLORIA,19761004,0, TS,35.7,44.6,35,1002
AL171976,             GLORIA,19761004,600, TD,36,43,30,1003
AL171976,             GLORIA,19761004,1200, TD,36.5,41.4,30,1005
AL171976,             GLORIA,19761004,1800, TD,37.4,38.7,30,1006
AL171976,             GLORIA,19761005,0, EX,39,35,30,1008
AL181976,            UAMED,19760926,1200, TD,12,35,20,-999
AL181976,            UAMED,19760926,1800, TD,12,36.3,25,-999
AL181976,            UAMED,19760927,0, TD,12,37.5,25,-999
AL181976,            UAMED,19760927,600, TD,12,38.8,30,-999
AL181976,            UAMED,19760927,1200, TD,12,40,30,-999
AL181976,            UAMED,19760927,1800, TD,12.2,39,30,-999
AL181976,            UAMED,19760928,0, TD,12.5,38,30,-999
AL181976,            UAMED,19760928,600, TD,12.8,37,25,-999
AL181976,            UAMED,19760928,1200, TD,13,36,20,-999
AL191976,            UAMED,19761003,1200, TD,15,39,20,-999
AL191976,            UAMED,19761003,1800, TD,15.5,40.8,25,-999
AL191976,            UAMED,19761004,0, TD,16,42.5,25,-999
AL191976,            UAMED,19761004,600, TD,16.5,44.2,25,-999
AL191976,            UAMED,19761004,1200, TD,17,46,30,-999
AL191976,            UAMED,19761004,1800, TD,17.3,47.2,30,-999
AL191976,            UAMED,19761005,0, TD,17.7,48.5,30,-999
AL191976,            UAMED,19761005,600, TD,18.1,49.7,30,-999
AL191976,            UAMED,19761005,1200, TD,18.5,51,30,-999
AL191976,            UAMED,19761005,1800, TD,17.8,52,25,-999
AL191976,            UAMED,19761006,0, TD,17,53,25,-999
AL191976,            UAMED,19761006,600, TD,16.2,55,25,-999
AL191976,            UAMED,19761006,1200, TD,15.5,57,25,-999
AL191976,            UAMED,19761006,1800, TD,14.9,58.2,25,-999
AL191976,            UAMED,19761007,0, TD,14.2,59.5,25,-999
AL191976,            UAMED,19761007,600, TD,13.6,60.7,25,-999
AL191976,            UAMED,19761007,1200, TD,13,62,25,-999
AL191976,            UAMED,19761007,1800, TD,13.2,63,25,-999
AL191976,            UAMED,19761008,0, TD,13.3,64,25,-999
AL191976,            UAMED,19761008,600, TD,13.4,65,25,-999
AL191976,            UAMED,19761008,1200, TD,13.5,66,30,-999
AL191976,            UAMED,19761008,1800, TD,13.6,66.7,30,-999
AL191976,            UAMED,19761009,0, TD,13.7,67.5,30,-999
AL191976,            UAMED,19761009,600, TD,13.8,68.2,30,-999
AL191976,            UAMED,19761009,1200, TD,14,69,30,-999
AL191976,            UAMED,19761009,1800, TD,14.3,69.3,30,-999
AL191976,            UAMED,19761010,0, TD,14.7,69.7,30,-999
AL191976,            UAMED,19761010,600, TD,15.1,70.1,30,-999
AL191976,            UAMED,19761010,1200, TD,15.5,70.5,30,-999
AL191976,            UAMED,19761010,1800, TD,15.8,70.6,30,-999
AL191976,            UAMED,19761011,0, TD,16.2,70.7,30,-999
AL191976,            UAMED,19761011,600, TD,16.6,70.9,25,-999
AL191976,            UAMED,19761011,1200, TD,17,71,25,-999
AL191976,            UAMED,19761011,1800, TD,17.7,71,25,-999
AL191976,            UAMED,19761012,0, TD,18.5,71,25,-999
AL191976,            UAMED,19761012,600, TD,19.2,71,-99,-999
AL191976,            UAMED,19761012,1200, TD,20,71,15,-999
AL201976,            UAMED,19761012,1200, TD,20,46,20,-999
AL201976,            UAMED,19761012,1800, TD,20.5,46.2,25,-999
AL201976,            UAMED,19761013,0, TD,21,46.5,25,-999
AL201976,            UAMED,19761013,600, TD,21.5,46.8,25,-999
AL201976,            UAMED,19761013,1200, TD,22,47,25,-999
AL201976,            UAMED,19761013,1800, TD,22.7,47.5,25,-999
AL201976,            UAMED,19761014,0, TD,22.5,48,25,-999
AL201976,            UAMED,19761014,600, TD,22.7,48.5,30,-999
AL201976,            UAMED,19761014,1200, TD,23,49,30,-999
AL201976,            UAMED,19761014,1800, TD,23.7,48.5,30,-999
AL201976,            UAMED,19761015,0, TD,24.5,48,25,-999
AL201976,            UAMED,19761015,600, TD,25.2,47.5,25,-999
AL201976,            UAMED,19761015,1200, TD,26,47,20,-999
AL211976,              HOLLY,19761022,1800, TD,19.1,55.8,25,1006
AL211976,              HOLLY,19761023,0, TD,19.8,56.4,25,-999
AL211976,              HOLLY,19761023,600, TD,20.9,56.7,25,-999
AL211976,              HOLLY,19761023,1200, TD,22,57,25,-999
AL211976,              HOLLY,19761023,1800, TS,22.5,58,35,1002
AL211976,              HOLLY,19761024,0, TS,23.3,58.3,35,-999
AL211976,              HOLLY,19761024,600, TS,24.2,58.2,45,995
AL211976,              HOLLY,19761024,1200, HU,24.9,58.1,65,990
AL211976,              HOLLY,19761024,1800, HU,25.8,57.8,65,-999
AL211976,              HOLLY,19761025,0, HU,27.2,57.5,65,995
AL211976,              HOLLY,19761025,600, HU,28.7,56.7,65,-999
AL211976,              HOLLY,19761025,1200, TS,30.4,55.7,50,1000
AL211976,              HOLLY,19761025,1800, TS,31.7,54,50,-999
AL211976,              HOLLY,19761026,0, TS,32.2,53,50,-999
AL211976,              HOLLY,19761026,600, TS,32.3,52.1,50,-999
AL211976,              HOLLY,19761026,1200, TS,32.5,51.3,40,-999
AL211976,              HOLLY,19761026,1800, TS,32.6,50.3,40,-999
AL211976,              HOLLY,19761027,0, TS,33.2,50.1,40,-999
AL211976,              HOLLY,19761027,600, TS,33.9,50,40,-999
AL211976,              HOLLY,19761027,1200, TS,34.6,49.5,40,-999
AL211976,              HOLLY,19761027,1800, TS,35.6,48,40,-999
AL211976,              HOLLY,19761028,0, TS,37.1,45.9,40,-999
AL211976,              HOLLY,19761028,600, TS,38.8,43.5,35,-999
AL211976,              HOLLY,19761028,1200, TS,42.1,39.5,35,-999
AL211976,              HOLLY,19761028,1800, EX,44.8,35,35,-999
AL211976,              HOLLY,19761029,0, EX,46.5,30,35,1000
AL011977,            UAMED,19770613,1200, TD,25,94.5,20,-999
AL011977,            UAMED,19770613,1800, TD,26,94.8,25,-999
AL011977,            UAMED,19770614,0, TD,27,95.2,25,-999
AL011977,            UAMED,19770614,600, TD,28,95.6,25,-999
AL011977,            UAMED,19770614,1200, TD,29,96,25,-999
AL011977,            UAMED,19770614,1800, TD,30,96.4,-99,-999
AL021977,            UAMED,19770718,600, TD,25.8,86.8,20,-999
AL021977,            UAMED,19770718,1200, TD,27,87,25,-999
AL021977,            UAMED,19770718,1800, TD,28.3,87.2,30,-999
AL021977,            UAMED,19770719,0, TD,29.5,87.5,30,-999
AL021977,            UAMED,19770719,600, TD,30.7,87.8,25,-999
AL021977,            UAMED,19770719,1200, TD,32,88,-99,-999
AL031977,            UAMED,19770725,1200, TD,25.5,84,20,-999
AL031977,            UAMED,19770725,1800, TD,25.4,84.8,25,-999
AL031977,            UAMED,19770726,0, TD,25.3,85.5,25,-999
AL031977,            UAMED,19770726,600, TD,25.1,86.2,25,-999
AL031977,            UAMED,19770726,1200, TD,25,87,20,-999
AL041977,            UAMED,19770801,1200, TD,11.5,17.5,20,-999
AL041977,            UAMED,19770801,1800, TD,11.5,19.5,25,-999
AL041977,            UAMED,19770802,0, TD,11.5,21.5,25,-999
AL041977,            UAMED,19770802,600, TD,11.5,23.5,30,-999
AL041977,            UAMED,19770802,1200, TD,11.5,25.5,30,-999
AL041977,            UAMED,19770802,1800, TD,11.6,27.1,30,-999
AL041977,            UAMED,19770803,0, TD,11.7,28.7,30,-999
AL041977,            UAMED,19770803,600, TD,11.8,30.3,30,-999
AL041977,            UAMED,19770803,1200, TD,12,32,30,-999
AL041977,            UAMED,19770803,1800, TD,12.4,33.5,30,-999
AL041977,            UAMED,19770804,0, TD,12.8,35,25,-999
AL041977,            UAMED,19770804,600, TD,13.2,36.5,25,-999
AL041977,            UAMED,19770804,1200, TD,13.5,38,20,-999
AL051977,              AITA,19770829,1200, TD,26.9,88.4,20,1012
AL051977,              AITA,19770829,1800, TD,27,88.9,25,1010
AL051977,              AITA,19770830,0, TD,26.9,89.4,30,1009
AL051977,              AITA,19770830,600, TS,26.8,89.8,40,1006
AL051977,              AITA,19770830,1200, TS,26.7,90.3,50,1003
AL051977,              AITA,19770830,1800, HU,26.5,90.6,65,997
AL051977,              AITA,19770831,0, HU,26.4,91,70,991
